"date/time (SER UTC+1,00)",Debit[l/s]
14.3.2015 16:00:00,93
14.3.2015 16:05:00,91
14.3.2015 16:10:00,88
14.3.2015 16:15:00,88
14.3.2015 16:20:00,86
14.3.2015 16:25:00,82
14.3.2015 16:30:00,82
14.3.2015 16:35:00,85
14.3.2015 16:40:00,82
14.3.2015 16:45:00,82
14.3.2015 16:50:00,80
14.3.2015 16:55:00,81
14.3.2015 17:00:00,80
14.3.2015 17:05:00,83
14.3.2015 17:10:00,83
14.3.2015 17:15:00,85
14.3.2015 17:20:00,83
14.3.2015 17:25:00,81
14.3.2015 17:30:00,83
14.3.2015 17:35:00,81
14.3.2015 17:40:00,85
14.3.2015 17:45:00,85
14.3.2015 17:50:00,81
14.3.2015 17:55:00,80
14.3.2015 18:00:00,81
14.3.2015 18:05:00,84
14.3.2015 18:10:00,86
14.3.2015 18:15:00,84
14.3.2015 18:20:00,89
14.3.2015 18:25:00,91
14.3.2015 18:30:00,92
14.3.2015 18:35:00,91
14.3.2015 18:40:00,92
14.3.2015 18:45:00,94
14.3.2015 18:50:00,92
14.3.2015 18:55:00,92
14.3.2015 19:00:00,93
14.3.2015 19:05:00,94
14.3.2015 19:10:00,95
14.3.2015 19:15:00,96
14.3.2015 19:20:00,94
14.3.2015 19:25:00,97
14.3.2015 19:30:00,95
14.3.2015 19:35:00,95
14.3.2015 19:40:00,96
14.3.2015 19:45:00,95
14.3.2015 19:50:00,95
14.3.2015 19:55:00,94
14.3.2015 20:00:00,94
14.3.2015 20:05:00,95
14.3.2015 20:10:00,92
14.3.2015 20:15:00,95
14.3.2015 20:20:00,94
14.3.2015 20:25:00,94
14.3.2015 20:30:00,91
14.3.2015 20:35:00,89
14.3.2015 20:40:00,90
14.3.2015 20:45:00,89
14.3.2015 20:50:00,88
14.3.2015 20:55:00,89
14.3.2015 21:00:00,89
14.3.2015 21:05:00,90
14.3.2015 21:10:00,89
14.3.2015 21:15:00,86
14.3.2015 21:20:00,83
14.3.2015 21:25:00,81
14.3.2015 21:30:00,81
14.3.2015 21:35:00,81
14.3.2015 21:40:00,76
14.3.2015 21:45:00,75
14.3.2015 21:50:00,76
14.3.2015 21:55:00,75
14.3.2015 22:00:00,74
14.3.2015 22:05:00,75
14.3.2015 22:10:00,72
14.3.2015 22:15:00,73
14.3.2015 22:20:00,73
14.3.2015 22:25:00,72
14.3.2015 22:30:00,74
14.3.2015 22:35:00,73
14.3.2015 22:40:00,76
14.3.2015 22:45:00,74
14.3.2015 22:50:00,72
14.3.2015 22:55:00,72
14.3.2015 23:00:00,68
14.3.2015 23:05:00,70
14.3.2015 23:10:00,70
14.3.2015 23:15:00,71
14.3.2015 23:20:00,67
14.3.2015 23:25:00,67
14.3.2015 23:30:00,68
14.3.2015 23:35:00,69
14.3.2015 23:40:00,65
14.3.2015 23:45:00,67
14.3.2015 23:50:00,65
14.3.2015 23:55:00,61
15.3.2015 00:00:00,61
15.3.2015 00:05:00,59
15.3.2015 00:10:00,60
15.3.2015 00:15:00,59
15.3.2015 00:20:00,60
15.3.2015 00:25:00,60
15.3.2015 00:30:00,62
15.3.2015 00:35:00,66
15.3.2015 00:40:00,65
15.3.2015 00:45:00,60
15.3.2015 00:50:00,58
15.3.2015 00:55:00,56
15.3.2015 01:00:00,56
15.3.2015 01:05:00,57
15.3.2015 01:10:00,55
15.3.2015 01:15:00,56
15.3.2015 01:20:00,55
15.3.2015 01:25:00,55
15.3.2015 01:30:00,55
15.3.2015 01:35:00,53
15.3.2015 01:40:00,51
15.3.2015 01:45:00,49
15.3.2015 01:50:00,51
15.3.2015 01:55:00,51
15.3.2015 02:00:00,50
15.3.2015 02:05:00,49
15.3.2015 02:10:00,48
15.3.2015 02:15:00,48
15.3.2015 02:20:00,47
15.3.2015 02:25:00,48
15.3.2015 02:30:00,45
15.3.2015 02:35:00,48
15.3.2015 02:40:00,47
15.3.2015 02:45:00,45
15.3.2015 02:50:00,45
15.3.2015 02:55:00,44
15.3.2015 03:00:00,45
15.3.2015 03:05:00,44
15.3.2015 03:10:00,42
15.3.2015 03:15:00,43
15.3.2015 03:20:00,41
15.3.2015 03:25:00,43
15.3.2015 03:30:00,42
15.3.2015 03:35:00,41
15.3.2015 03:40:00,40
15.3.2015 03:45:00,39
15.3.2015 03:50:00,40
15.3.2015 03:55:00,40
15.3.2015 04:00:00,39
15.3.2015 04:05:00,38
15.3.2015 04:10:00,37
15.3.2015 04:15:00,35
15.3.2015 04:20:00,36
15.3.2015 04:25:00,33
15.3.2015 04:30:00,32
15.3.2015 04:35:00,33
15.3.2015 04:40:00,33
15.3.2015 04:45:00,35
15.3.2015 04:50:00,37
15.3.2015 04:55:00,33
15.3.2015 05:00:00,32
15.3.2015 05:05:00,31
15.3.2015 05:10:00,34
15.3.2015 05:15:00,32
15.3.2015 05:20:00,33
15.3.2015 05:25:00,32
15.3.2015 05:30:00,32
15.3.2015 05:35:00,32
15.3.2015 05:40:00,33
15.3.2015 05:45:00,36
15.3.2015 05:50:00,35
15.3.2015 05:55:00,32
15.3.2015 06:00:00,36
15.3.2015 06:05:00,33
15.3.2015 06:10:00,32
15.3.2015 06:15:00,32
15.3.2015 06:20:00,32
15.3.2015 06:25:00,32
15.3.2015 06:30:00,32
15.3.2015 06:35:00,33
15.3.2015 06:40:00,34
15.3.2015 06:45:00,36
15.3.2015 06:50:00,38
15.3.2015 06:55:00,38
15.3.2015 07:00:00,37
15.3.2015 07:05:00,39
15.3.2015 07:10:00,39
15.3.2015 07:15:00,38
15.3.2015 07:20:00,39
15.3.2015 07:25:00,45
15.3.2015 07:30:00,42
15.3.2015 07:35:00,42
15.3.2015 07:40:00,45
15.3.2015 07:45:00,45
15.3.2015 07:50:00,46
15.3.2015 07:55:00,48
15.3.2015 08:00:00,51
15.3.2015 08:05:00,54
15.3.2015 08:10:00,54
15.3.2015 08:15:00,56
15.3.2015 08:20:00,60
15.3.2015 08:25:00,62
15.3.2015 08:30:00,65
15.3.2015 08:35:00,64
15.3.2015 08:40:00,67
15.3.2015 08:45:00,71
15.3.2015 08:50:00,72
15.3.2015 08:55:00,77
15.3.2015 09:00:00,85
15.3.2015 09:05:00,95
15.3.2015 09:10:00,93
15.3.2015 09:15:00,94
15.3.2015 09:20:00,98
15.3.2015 09:25:00,100
15.3.2015 09:30:00,100
15.3.2015 09:35:00,102
15.3.2015 09:40:00,102
15.3.2015 09:45:00,104
15.3.2015 09:50:00,104
15.3.2015 09:55:00,111
15.3.2015 10:00:00,116
15.3.2015 10:05:00,112
15.3.2015 10:10:00,113
15.3.2015 10:15:00,119
15.3.2015 10:20:00,118
15.3.2015 10:25:00,122
15.3.2015 10:30:00,127
15.3.2015 10:35:00,122
15.3.2015 10:40:00,123
15.3.2015 10:45:00,126
15.3.2015 10:50:00,130
15.3.2015 10:55:00,133
15.3.2015 11:00:00,129
15.3.2015 11:05:00,134
15.3.2015 11:10:00,134
15.3.2015 11:15:00,140
15.3.2015 11:20:00,136
15.3.2015 11:25:00,140
15.3.2015 11:30:00,137
15.3.2015 11:35:00,131
15.3.2015 11:40:00,133
15.3.2015 11:45:00,133
15.3.2015 11:50:00,126
15.3.2015 11:55:00,133
15.3.2015 12:00:00,131
15.3.2015 12:05:00,133
15.3.2015 12:10:00,133
15.3.2015 12:15:00,133
15.3.2015 12:20:00,130
15.3.2015 12:25:00,129
15.3.2015 12:30:00,130
15.3.2015 12:35:00,126
15.3.2015 12:40:00,123
15.3.2015 12:45:00,117
15.3.2015 12:50:00,118
15.3.2015 12:55:00,117
15.3.2015 13:00:00,120
15.3.2015 13:05:00,117
15.3.2015 13:10:00,118
15.3.2015 13:15:00,109
15.3.2015 13:20:00,112
15.3.2015 13:25:00,111
15.3.2015 13:30:00,114
15.3.2015 13:35:00,105
15.3.2015 13:40:00,111
15.3.2015 13:45:00,108
15.3.2015 13:50:00,106
15.3.2015 13:55:00,107
15.3.2015 14:00:00,107
15.3.2015 14:05:00,102
15.3.2015 14:10:00,102
15.3.2015 14:15:00,103
15.3.2015 14:20:00,107
15.3.2015 14:25:00,105
15.3.2015 14:30:00,106
15.3.2015 14:35:00,103
15.3.2015 14:40:00,106
15.3.2015 14:45:00,108
15.3.2015 14:50:00,102
15.3.2015 14:55:00,104
15.3.2015 15:00:00,104
15.3.2015 15:05:00,102
15.3.2015 15:10:00,97
15.3.2015 15:15:00,95
15.3.2015 15:20:00,96
15.3.2015 15:25:00,94
15.3.2015 15:30:00,97
15.3.2015 15:35:00,96
15.3.2015 15:40:00,98
15.3.2015 15:45:00,94
15.3.2015 15:50:00,93
15.3.2015 15:55:00,93
15.3.2015 16:00:00,90
15.3.2015 16:05:00,91
15.3.2015 16:10:00,87
15.3.2015 16:15:00,87
15.3.2015 16:20:00,85
15.3.2015 16:25:00,89
15.3.2015 16:30:00,90
15.3.2015 16:35:00,89
15.3.2015 16:40:00,90
15.3.2015 16:45:00,87
15.3.2015 16:50:00,92
15.3.2015 16:55:00,98
15.3.2015 17:00:00,96
15.3.2015 17:05:00,94
15.3.2015 17:10:00,86
15.3.2015 17:15:00,88
15.3.2015 17:20:00,85
15.3.2015 17:25:00,90
15.3.2015 17:30:00,88
15.3.2015 17:35:00,93
15.3.2015 17:40:00,93
15.3.2015 17:45:00,92
15.3.2015 17:50:00,94
15.3.2015 17:55:00,94
15.3.2015 18:00:00,95
15.3.2015 18:05:00,95
15.3.2015 18:10:00,95
15.3.2015 18:15:00,98
15.3.2015 18:20:00,95
15.3.2015 18:25:00,98
15.3.2015 18:30:00,95
15.3.2015 18:35:00,100
15.3.2015 18:40:00,102
15.3.2015 18:45:00,103
15.3.2015 18:50:00,105
15.3.2015 18:55:00,105
15.3.2015 19:00:00,105
15.3.2015 19:05:00,106
15.3.2015 19:10:00,102
15.3.2015 19:15:00,107
15.3.2015 19:20:00,111
15.3.2015 19:25:00,107
15.3.2015 19:30:00,107
15.3.2015 19:35:00,106
15.3.2015 19:40:00,109
15.3.2015 19:45:00,109
15.3.2015 19:50:00,107
15.3.2015 19:55:00,109
15.3.2015 20:00:00,106
15.3.2015 20:05:00,106
15.3.2015 20:10:00,106
15.3.2015 20:15:00,106
15.3.2015 20:20:00,109
15.3.2015 20:25:00,108
15.3.2015 20:30:00,106
15.3.2015 20:35:00,105
15.3.2015 20:40:00,108
15.3.2015 20:45:00,107
15.3.2015 20:50:00,106
15.3.2015 20:55:00,105
15.3.2015 21:00:00,103
15.3.2015 21:05:00,107
15.3.2015 21:10:00,125
15.3.2015 21:15:00,128
15.3.2015 21:20:00,109
15.3.2015 21:25:00,98
15.3.2015 21:30:00,96
15.3.2015 21:35:00,101
15.3.2015 21:40:00,97
15.3.2015 21:45:00,103
15.3.2015 21:50:00,107
15.3.2015 21:55:00,107
15.3.2015 22:00:00,97
15.3.2015 22:05:00,87
15.3.2015 22:10:00,88
15.3.2015 22:15:00,86
15.3.2015 22:20:00,86
15.3.2015 22:25:00,84
15.3.2015 22:30:00,83
15.3.2015 22:35:00,81
15.3.2015 22:40:00,83
15.3.2015 22:45:00,79
15.3.2015 22:50:00,82
15.3.2015 22:55:00,78
15.3.2015 23:00:00,79
15.3.2015 23:05:00,78
15.3.2015 23:10:00,79
15.3.2015 23:15:00,79
15.3.2015 23:20:00,79
15.3.2015 23:25:00,76
15.3.2015 23:30:00,75
15.3.2015 23:35:00,77
15.3.2015 23:40:00,74
15.3.2015 23:45:00,72
15.3.2015 23:50:00,69
15.3.2015 23:55:00,71
16.3.2015 00:00:00,69
16.3.2015 00:05:00,66
16.3.2015 00:10:00,63
16.3.2015 00:15:00,60
16.3.2015 00:20:00,59
16.3.2015 00:25:00,61
16.3.2015 00:30:00,58
16.3.2015 00:35:00,59
16.3.2015 00:40:00,58
16.3.2015 00:45:00,57
16.3.2015 00:50:00,57
16.3.2015 00:55:00,56
16.3.2015 01:00:00,54
16.3.2015 01:05:00,51
16.3.2015 01:10:00,50
16.3.2015 01:15:00,51
16.3.2015 01:20:00,48
16.3.2015 01:25:00,48
16.3.2015 01:30:00,47
16.3.2015 01:35:00,47
16.3.2015 01:40:00,46
16.3.2015 01:45:00,46
16.3.2015 01:50:00,43
16.3.2015 01:55:00,45
16.3.2015 02:00:00,47
16.3.2015 02:05:00,44
16.3.2015 02:10:00,45
16.3.2015 02:15:00,45
16.3.2015 02:20:00,45
16.3.2015 02:25:00,40
16.3.2015 02:30:00,47
16.3.2015 02:35:00,41
16.3.2015 02:40:00,41
16.3.2015 02:45:00,42
16.3.2015 02:50:00,42
16.3.2015 02:55:00,41
16.3.2015 03:00:00,42
16.3.2015 03:05:00,41
16.3.2015 03:10:00,43
16.3.2015 03:15:00,40
16.3.2015 03:20:00,37
16.3.2015 03:25:00,38
16.3.2015 03:30:00,36
16.3.2015 03:35:00,38
16.3.2015 03:40:00,36
16.3.2015 03:45:00,38
16.3.2015 03:50:00,35
16.3.2015 03:55:00,38
16.3.2015 04:00:00,39
16.3.2015 04:05:00,38
16.3.2015 04:10:00,35
16.3.2015 04:15:00,36
16.3.2015 04:20:00,35
16.3.2015 04:25:00,32
16.3.2015 04:30:00,32
16.3.2015 04:35:00,33
16.3.2015 04:40:00,32
16.3.2015 04:45:00,33
16.3.2015 04:50:00,36
16.3.2015 04:55:00,32
16.3.2015 05:00:00,36
16.3.2015 05:05:00,33
16.3.2015 05:10:00,34
16.3.2015 05:15:00,32
16.3.2015 05:20:00,32
16.3.2015 05:25:00,32
16.3.2015 05:30:00,32
16.3.2015 05:35:00,32
16.3.2015 05:40:00,33
16.3.2015 05:45:00,32
16.3.2015 05:50:00,33
16.3.2015 05:55:00,35
16.3.2015 06:00:00,36
16.3.2015 06:05:00,36
16.3.2015 06:10:00,37
16.3.2015 06:15:00,36
16.3.2015 06:20:00,40
16.3.2015 06:25:00,43
16.3.2015 06:30:00,45
16.3.2015 06:35:00,45
16.3.2015 06:40:00,48
16.3.2015 06:45:00,50
16.3.2015 06:50:00,56
16.3.2015 06:55:00,56
16.3.2015 07:00:00,64
16.3.2015 07:05:00,69
16.3.2015 07:10:00,71
16.3.2015 07:15:00,77
16.3.2015 07:20:00,86
16.3.2015 07:25:00,97
16.3.2015 07:30:00,102
16.3.2015 07:35:00,111
16.3.2015 07:40:00,113
16.3.2015 07:45:00,121
16.3.2015 07:50:00,130
16.3.2015 07:55:00,136
16.3.2015 08:00:00,140
16.3.2015 08:05:00,147
16.3.2015 08:10:00,145
16.3.2015 08:15:00,142
16.3.2015 08:20:00,146
16.3.2015 08:25:00,143
16.3.2015 08:30:00,140
16.3.2015 08:35:00,142
16.3.2015 08:40:00,138
16.3.2015 08:45:00,134
16.3.2015 08:50:00,129
16.3.2015 08:55:00,123
16.3.2015 09:00:00,123
16.3.2015 09:05:00,122
16.3.2015 09:10:00,125
16.3.2015 09:15:00,118
16.3.2015 09:20:00,120
16.3.2015 09:25:00,116
16.3.2015 09:30:00,117
16.3.2015 09:35:00,115
16.3.2015 09:40:00,112
16.3.2015 09:45:00,111
16.3.2015 09:50:00,112
16.3.2015 09:55:00,112
16.3.2015 10:00:00,111
16.3.2015 10:05:00,111
16.3.2015 10:10:00,106
16.3.2015 10:15:00,107
16.3.2015 10:20:00,105
16.3.2015 10:25:00,105
16.3.2015 10:30:00,108
16.3.2015 10:35:00,111
16.3.2015 10:40:00,107
16.3.2015 10:45:00,106
16.3.2015 10:50:00,104
16.3.2015 10:55:00,105
16.3.2015 11:00:00,107
16.3.2015 11:05:00,110
16.3.2015 11:10:00,107
16.3.2015 11:15:00,107
16.3.2015 11:20:00,107
16.3.2015 11:25:00,109
16.3.2015 11:30:00,105
16.3.2015 11:35:00,104
16.3.2015 11:40:00,101
16.3.2015 11:45:00,102
16.3.2015 11:50:00,103
16.3.2015 11:55:00,103
16.3.2015 12:00:00,103
16.3.2015 12:05:00,102
16.3.2015 12:10:00,98
16.3.2015 12:15:00,102
16.3.2015 12:20:00,105
16.3.2015 12:25:00,103
16.3.2015 12:30:00,103
16.3.2015 12:35:00,103
16.3.2015 12:40:00,102
16.3.2015 12:45:00,98
16.3.2015 12:50:00,92
16.3.2015 12:55:00,88
16.3.2015 13:00:00,94
16.3.2015 13:05:00,92
16.3.2015 13:10:00,87
16.3.2015 13:15:00,88
16.3.2015 13:20:00,90
16.3.2015 13:25:00,89
16.3.2015 13:30:00,91
16.3.2015 13:35:00,91
16.3.2015 13:40:00,89
16.3.2015 13:45:00,89
16.3.2015 13:50:00,88
16.3.2015 13:55:00,85
16.3.2015 14:00:00,84
16.3.2015 14:05:00,86
16.3.2015 14:10:00,91
16.3.2015 14:15:00,88
16.3.2015 14:20:00,92
16.3.2015 14:25:00,92
16.3.2015 14:30:00,93
16.3.2015 14:35:00,88
16.3.2015 14:40:00,85
16.3.2015 14:45:00,84
16.3.2015 14:50:00,87
16.3.2015 14:55:00,85
16.3.2015 15:00:00,85
16.3.2015 15:05:00,86
16.3.2015 15:10:00,88
16.3.2015 15:15:00,85
16.3.2015 15:20:00,85
16.3.2015 15:25:00,86
16.3.2015 15:30:00,85
16.3.2015 15:35:00,82
16.3.2015 15:40:00,81
16.3.2015 15:45:00,83
16.3.2015 15:50:00,82
16.3.2015 15:55:00,81
16.3.2015 16:00:00,83
16.3.2015 16:05:00,82
16.3.2015 16:10:00,81
16.3.2015 16:15:00,81
16.3.2015 16:20:00,80
16.3.2015 16:25:00,79
16.3.2015 16:30:00,80
16.3.2015 16:35:00,79
16.3.2015 16:40:00,79
16.3.2015 16:45:00,81
16.3.2015 16:50:00,79
16.3.2015 16:55:00,78
16.3.2015 17:00:00,79
16.3.2015 17:05:00,78
16.3.2015 17:10:00,78
16.3.2015 17:15:00,77
16.3.2015 17:20:00,80
16.3.2015 17:25:00,79
16.3.2015 17:30:00,79
16.3.2015 17:35:00,83
16.3.2015 17:40:00,81
16.3.2015 17:45:00,82
16.3.2015 17:50:00,82
16.3.2015 17:55:00,79
16.3.2015 18:00:00,78
16.3.2015 18:05:00,81
16.3.2015 18:10:00,80
16.3.2015 18:15:00,83
16.3.2015 18:20:00,86
16.3.2015 18:25:00,88
16.3.2015 18:30:00,89
16.3.2015 18:35:00,89
16.3.2015 18:40:00,91
16.3.2015 18:45:00,93
16.3.2015 18:50:00,94
16.3.2015 18:55:00,91
16.3.2015 19:00:00,93
16.3.2015 19:05:00,98
16.3.2015 19:10:00,100
16.3.2015 19:15:00,101
16.3.2015 19:20:00,100
16.3.2015 19:25:00,103
16.3.2015 19:30:00,105
16.3.2015 19:35:00,100
16.3.2015 19:40:00,102
16.3.2015 19:45:00,104
16.3.2015 19:50:00,104
16.3.2015 19:55:00,101
16.3.2015 20:00:00,102
16.3.2015 20:05:00,101
16.3.2015 20:10:00,105
16.3.2015 20:15:00,105
16.3.2015 20:20:00,104
16.3.2015 20:25:00,107
16.3.2015 20:30:00,105
16.3.2015 20:35:00,105
16.3.2015 20:40:00,103
16.3.2015 20:45:00,105
16.3.2015 20:50:00,104
16.3.2015 20:55:00,104
16.3.2015 21:00:00,101
16.3.2015 21:05:00,100
16.3.2015 21:10:00,101
16.3.2015 21:15:00,102
16.3.2015 21:20:00,98
16.3.2015 21:25:00,92
16.3.2015 21:30:00,99
16.3.2015 21:35:00,94
16.3.2015 21:40:00,92
16.3.2015 21:45:00,95
16.3.2015 21:50:00,95
16.3.2015 21:55:00,94
16.3.2015 22:00:00,89
16.3.2015 22:05:00,85
16.3.2015 22:10:00,83
16.3.2015 22:15:00,83
16.3.2015 22:20:00,81
16.3.2015 22:25:00,83
16.3.2015 22:30:00,85
16.3.2015 22:35:00,82
16.3.2015 22:40:00,81
16.3.2015 22:45:00,80
16.3.2015 22:50:00,81
16.3.2015 22:55:00,81
16.3.2015 23:00:00,82
16.3.2015 23:05:00,81
16.3.2015 23:10:00,79
16.3.2015 23:15:00,81
16.3.2015 23:20:00,78
16.3.2015 23:25:00,81
16.3.2015 23:30:00,77
16.3.2015 23:35:00,76
16.3.2015 23:40:00,75
16.3.2015 23:45:00,77
16.3.2015 23:50:00,76
16.3.2015 23:55:00,75
17.3.2015 00:00:00,72
17.3.2015 00:05:00,70
17.3.2015 00:10:00,65
17.3.2015 00:15:00,65
17.3.2015 00:20:00,67
17.3.2015 00:25:00,60
17.3.2015 00:30:00,60
17.3.2015 00:35:00,59
17.3.2015 00:40:00,58
17.3.2015 00:45:00,58
17.3.2015 00:50:00,58
17.3.2015 00:55:00,57
17.3.2015 01:00:00,55
17.3.2015 01:05:00,54
17.3.2015 01:10:00,52
17.3.2015 01:15:00,52
17.3.2015 01:20:00,49
17.3.2015 01:25:00,48
17.3.2015 01:30:00,48
17.3.2015 01:35:00,48
17.3.2015 01:40:00,48
17.3.2015 01:45:00,47
17.3.2015 01:50:00,47
17.3.2015 01:55:00,44
17.3.2015 02:00:00,45
17.3.2015 02:05:00,45
17.3.2015 02:10:00,43
17.3.2015 02:15:00,45
17.3.2015 02:20:00,46
17.3.2015 02:25:00,44
17.3.2015 02:30:00,43
17.3.2015 02:35:00,41
17.3.2015 02:40:00,43
17.3.2015 02:45:00,44
17.3.2015 02:50:00,41
17.3.2015 02:55:00,44
17.3.2015 03:00:00,41
17.3.2015 03:05:00,44
17.3.2015 03:10:00,41
17.3.2015 03:15:00,42
17.3.2015 03:20:00,42
17.3.2015 03:25:00,41
17.3.2015 03:30:00,43
17.3.2015 03:35:00,40
17.3.2015 03:40:00,42
17.3.2015 03:45:00,43
17.3.2015 03:50:00,44
17.3.2015 03:55:00,41
17.3.2015 04:00:00,44
17.3.2015 04:05:00,40
17.3.2015 04:10:00,39
17.3.2015 04:15:00,39
17.3.2015 04:20:00,37
17.3.2015 04:25:00,37
17.3.2015 04:30:00,39
17.3.2015 04:35:00,35
17.3.2015 04:40:00,33
17.3.2015 04:45:00,34
17.3.2015 04:50:00,31
17.3.2015 04:55:00,33
17.3.2015 05:00:00,32
17.3.2015 05:05:00,32
17.3.2015 05:10:00,32
17.3.2015 05:15:00,35
17.3.2015 05:20:00,33
17.3.2015 05:25:00,32
17.3.2015 05:30:00,32
17.3.2015 05:35:00,32
17.3.2015 05:40:00,33
17.3.2015 05:45:00,35
17.3.2015 05:50:00,34
17.3.2015 05:55:00,34
17.3.2015 06:00:00,35
17.3.2015 06:05:00,33
17.3.2015 06:10:00,36
17.3.2015 06:15:00,36
17.3.2015 06:20:00,35
17.3.2015 06:25:00,40
17.3.2015 06:30:00,42
17.3.2015 06:35:00,47
17.3.2015 06:40:00,49
17.3.2015 06:45:00,49
17.3.2015 06:50:00,54
17.3.2015 06:55:00,56
17.3.2015 07:00:00,61
17.3.2015 07:05:00,64
17.3.2015 07:10:00,69
17.3.2015 07:15:00,76
17.3.2015 07:20:00,83
17.3.2015 07:25:00,90
17.3.2015 07:30:00,103
17.3.2015 07:35:00,107
17.3.2015 07:40:00,111
17.3.2015 07:45:00,128
17.3.2015 07:50:00,133
17.3.2015 07:55:00,145
17.3.2015 08:00:00,140
17.3.2015 08:05:00,146
17.3.2015 08:10:00,153
17.3.2015 08:15:00,156
17.3.2015 08:20:00,146
17.3.2015 08:25:00,140
17.3.2015 08:30:00,139
17.3.2015 08:35:00,138
17.3.2015 08:40:00,136
17.3.2015 08:45:00,135
17.3.2015 08:50:00,132
17.3.2015 08:55:00,129
17.3.2015 09:00:00,126
17.3.2015 09:05:00,123
17.3.2015 09:10:00,119
17.3.2015 09:15:00,118
17.3.2015 09:20:00,118
17.3.2015 09:25:00,117
17.3.2015 09:30:00,118
17.3.2015 09:35:00,113
17.3.2015 09:40:00,115
17.3.2015 09:45:00,109
17.3.2015 09:50:00,110
17.3.2015 09:55:00,115
17.3.2015 10:00:00,119
17.3.2015 10:05:00,112
17.3.2015 10:10:00,107
17.3.2015 10:15:00,109
17.3.2015 10:20:00,107
17.3.2015 10:25:00,108
17.3.2015 10:30:00,106
17.3.2015 10:35:00,109
17.3.2015 10:40:00,107
17.3.2015 10:45:00,107
17.3.2015 10:50:00,106
17.3.2015 10:55:00,108
17.3.2015 11:00:00,110
17.3.2015 11:05:00,106
17.3.2015 11:10:00,103
17.3.2015 11:15:00,103
17.3.2015 11:20:00,103
17.3.2015 11:25:00,105
17.3.2015 11:30:00,101
17.3.2015 11:35:00,101
17.3.2015 11:40:00,98
17.3.2015 11:45:00,100
17.3.2015 11:50:00,100
17.3.2015 11:55:00,101
17.3.2015 12:00:00,104
17.3.2015 12:05:00,100
17.3.2015 12:10:00,104
17.3.2015 12:15:00,103
17.3.2015 12:20:00,100
17.3.2015 12:25:00,94
17.3.2015 12:30:00,97
17.3.2015 12:35:00,121
17.3.2015 12:40:00,122
17.3.2015 12:45:00,108
17.3.2015 12:50:00,91
17.3.2015 12:55:00,89
17.3.2015 13:00:00,89
17.3.2015 13:05:00,92
17.3.2015 13:10:00,86
17.3.2015 13:15:00,89
17.3.2015 13:20:00,88
17.3.2015 13:25:00,90
17.3.2015 13:30:00,86
17.3.2015 13:35:00,86
17.3.2015 13:40:00,85
17.3.2015 13:45:00,88
17.3.2015 13:50:00,91
17.3.2015 13:55:00,89
17.3.2015 14:00:00,88
17.3.2015 14:05:00,88
17.3.2015 14:10:00,91
17.3.2015 14:15:00,102
17.3.2015 14:20:00,101
17.3.2015 14:25:00,93
17.3.2015 14:30:00,92
17.3.2015 14:35:00,89
17.3.2015 14:40:00,89
17.3.2015 14:45:00,86
17.3.2015 14:50:00,86
17.3.2015 14:55:00,85
17.3.2015 15:00:00,82
17.3.2015 15:05:00,87
17.3.2015 15:10:00,82
17.3.2015 15:15:00,82
17.3.2015 15:20:00,83
17.3.2015 15:25:00,81
17.3.2015 15:30:00,83
17.3.2015 15:35:00,83
17.3.2015 15:40:00,82
17.3.2015 15:45:00,79
17.3.2015 15:50:00,78
17.3.2015 15:55:00,79
17.3.2015 16:00:00,77
17.3.2015 16:05:00,79
17.3.2015 16:10:00,77
17.3.2015 16:15:00,79
17.3.2015 16:20:00,78
17.3.2015 16:25:00,80
17.3.2015 16:30:00,77
17.3.2015 16:35:00,78
17.3.2015 16:40:00,79
17.3.2015 16:45:00,79
17.3.2015 16:50:00,81
17.3.2015 16:55:00,78
17.3.2015 17:00:00,78
17.3.2015 17:05:00,81
17.3.2015 17:10:00,78
17.3.2015 17:15:00,78
17.3.2015 17:20:00,80
17.3.2015 17:25:00,82
17.3.2015 17:30:00,78
17.3.2015 17:35:00,78
17.3.2015 17:40:00,78
17.3.2015 17:45:00,79
17.3.2015 17:50:00,80
17.3.2015 17:55:00,81
17.3.2015 18:00:00,82
17.3.2015 18:05:00,79
17.3.2015 18:10:00,78
17.3.2015 18:15:00,80
17.3.2015 18:20:00,81
17.3.2015 18:25:00,88
17.3.2015 18:30:00,87
17.3.2015 18:35:00,86
17.3.2015 18:40:00,88
17.3.2015 18:45:00,88
17.3.2015 18:50:00,93
17.3.2015 18:55:00,93
17.3.2015 19:00:00,94
17.3.2015 19:05:00,95
17.3.2015 19:10:00,98
17.3.2015 19:15:00,97
17.3.2015 19:20:00,100
17.3.2015 19:25:00,105
17.3.2015 19:30:00,107
17.3.2015 19:35:00,109
17.3.2015 19:40:00,104
17.3.2015 19:45:00,107
17.3.2015 19:50:00,102
17.3.2015 19:55:00,102
17.3.2015 20:00:00,101
17.3.2015 20:05:00,102
17.3.2015 20:10:00,100
17.3.2015 20:15:00,102
17.3.2015 20:20:00,105
17.3.2015 20:25:00,109
17.3.2015 20:30:00,105
17.3.2015 20:35:00,105
17.3.2015 20:40:00,105
17.3.2015 20:45:00,103
17.3.2015 20:50:00,105
17.3.2015 20:55:00,103
17.3.2015 21:00:00,103
17.3.2015 21:05:00,100
17.3.2015 21:10:00,105
17.3.2015 21:15:00,97
17.3.2015 21:20:00,98
17.3.2015 21:25:00,97
17.3.2015 21:30:00,95
