date,U17,Baseflow,U17_without_baseflow,MOL5
2016-12-02 20:00:00,143.5,212.08333333333334,0.0,0.0
2016-12-02 21:00:00,140.83333333333334,199.75,0.0,0.0
2016-12-02 22:00:00,131.75,169.41666666666666,0.0,0.0
2016-12-02 23:00:00,121.83333333333333,140.75,0.0,0.0
2016-12-03 00:00:00,111.41666666666667,126.33333333333333,0.0,0.0
2016-12-03 01:00:00,100.33333333333333,106.91666666666667,0.0,0.0
2016-12-03 02:00:00,93.66666666666667,96.33333333333333,0.0,0.0
2016-12-03 03:00:00,88.66666666666667,92.66666666666667,0.0,0.0
2016-12-03 04:00:00,85.0,91.0,0.0,0.0
2016-12-03 05:00:00,84.0,89.41666666666667,0.0,0.0
2016-12-03 06:00:00,84.25,92.58333333333333,0.0,0.0
2016-12-03 07:00:00,87.33333333333333,126.33333333333333,0.0,0.0
2016-12-03 08:00:00,98.66666666666667,198.25,0.0,0.0
2016-12-03 09:00:00,127.41666666666667,208.83333333333334,0.0,0.0
2016-12-03 10:00:00,164.25,211.25,0.0,0.0
2016-12-03 11:00:00,191.58333333333334,245.0,0.0,0.0
2016-12-03 12:00:00,196.75,247.0,0.0,0.0
2016-12-03 13:00:00,192.0,237.66666666666666,0.0,0.0
2016-12-03 14:00:00,183.75,224.5,0.0,0.0
2016-12-03 15:00:00,171.58333333333334,209.33333333333334,0.0,0.0
2016-12-03 16:00:00,159.91666666666666,191.91666666666666,0.0,0.0
2016-12-03 17:00:00,151.75,184.41666666666666,0.0,0.0
2016-12-03 18:00:00,147.91666666666666,189.25,0.0,0.0
2016-12-03 19:00:00,150.33333333333334,208.91666666666666,0.0,0.0
2016-12-03 20:00:00,144.75,212.08333333333334,0.0,0.0
2016-12-03 21:00:00,138.75,199.75,0.0,0.0
2016-12-03 22:00:00,127.83333333333333,169.41666666666666,0.0,0.0
2016-12-03 23:00:00,117.83333333333333,140.75,0.0,0.0
2016-12-04 00:00:00,108.58333333333333,126.33333333333333,0.0,0.0
2016-12-04 01:00:00,98.41666666666667,106.91666666666667,0.0,0.0
2016-12-04 02:00:00,90.5,96.33333333333333,0.0,0.0
2016-12-04 03:00:00,84.08333333333333,92.66666666666667,0.0,0.0
2016-12-04 04:00:00,81.5,91.0,0.0,0.0
2016-12-04 05:00:00,80.0,89.41666666666667,0.0,0.0
2016-12-04 06:00:00,79.33333333333333,92.58333333333333,0.0,0.0
2016-12-04 07:00:00,81.08333333333333,126.33333333333333,0.0,0.0
