date,U05,Baseflow,U05_without_baseflow,WOL5
2018-07-13 07:00:00,442.75,584.0833333333334,0.0,0.0
2018-07-13 08:00:00,651.0833333333334,830.9166666666666,0.0,0.0
2018-07-13 09:00:00,729.0,817.1666666666666,0.0,0.0
2018-07-13 10:00:00,708.0833333333334,810.5833333333334,0.0,0.0
2018-07-13 11:00:00,692.6666666666666,817.3333333333334,0.0,0.0
2018-07-13 12:00:00,659.3333333333334,800.4166666666666,0.0,0.0
2018-07-13 13:00:00,628.5,770.3333333333334,0.0,0.0
2018-07-13 14:00:00,610.4166666666666,739.3333333333334,0.0,0.0
2018-07-13 15:00:00,590.25,705.1666666666666,0.0,0.0
2018-07-13 16:00:00,551.4166666666666,907.9166666666666,0.0,0.0
2018-07-13 17:00:00,538.75,866.1666666666666,0.0,0.0
2018-07-13 18:00:00,537.5,730.8333333333334,0.0,0.0
2018-07-13 19:00:00,575.5,708.0,0.0,0.0
2018-07-13 20:00:00,579.0,747.3333333333334,0.0,0.0
2018-07-13 21:00:00,581.1666666666666,755.75,0.0,0.0
2018-07-13 22:00:00,557.6666666666666,703.8333333333334,0.0,0.0
2018-07-13 23:00:00,519.0833333333334,622.5833333333334,0.0,0.0
2018-07-14 00:00:00,485.8333333333333,558.8333333333334,0.0,0.0
2018-07-14 01:00:00,432.4166666666667,494.5,0.0,0.0
2018-07-14 02:00:00,427.25,581.1666666666666,0.0,0.0
2018-07-14 03:00:00,383.5,535.0,0.0,0.0
2018-07-14 04:00:00,368.75,441.0833333333333,0.0,0.0
2018-07-14 05:00:00,333.3333333333333,388.1666666666667,0.0,0.0
2018-07-14 06:00:00,349.8333333333333,398.5833333333333,0.0,0.0
2018-07-14 07:00:00,383.75,584.0833333333334,0.0,0.0
2018-07-14 08:00:00,444.0,830.9166666666666,0.0,0.0
2018-07-14 09:00:00,597.1666666666666,817.1666666666666,0.0,0.0
2018-07-14 10:00:00,715.1666666666666,810.5833333333334,0.0,0.0
2018-07-14 11:00:00,727.75,817.3333333333334,0.0,0.0
2018-07-14 12:00:00,711.3333333333334,800.4166666666666,0.0,0.0
2018-07-14 13:00:00,675.5833333333334,770.3333333333334,0.0,0.0
2018-07-14 14:00:00,647.1666666666666,739.3333333333334,0.0,0.0
2018-07-14 15:00:00,599.3333333333334,705.1666666666666,0.0,0.0
2018-07-14 16:00:00,566.25,907.9166666666666,0.0,0.0
2018-07-14 17:00:00,523.75,866.1666666666666,0.0,0.0
2018-07-14 18:00:00,493.9166666666667,730.8333333333334,0.0,0.0
2018-07-14 19:00:00,519.5,708.0,0.0,0.0
2018-07-14 20:00:00,557.8333333333334,747.3333333333334,0.0,0.0
